task_id,City,T_clear,E_clear,T_dark,E_dark,Delta_T,Delta_E,latitude,hdd,cdd,ghi,t_ave,C_Total_GJ,C_Day_GJ,C_Night_GJ,H_Total_GJ,H_Day_GJ,H_Night_GJ,Total_HVAC_GJ,Annual_DNI_kWhm2,Annual_DHI_kWhm2,t_avg,t_min,t_max,avg_rh,avg_ws,shgc_clear,shgc_dark,Delta_SHGC,Ave_SHGC
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.6_ec0.2_td0.4_ed0.6,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.6,0.2,0.4,0.6,0.2,0.4,45.22,5810.7,1257.6,1279.21,3.04,76.0987,58.5034,17.5954,927.3508,351.7254,575.6254,1003.4495,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.664027,0.495226,0.168801,0.5796265
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.1_ec0.1_td0.1_ed0.1,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.1,0.1,0.1,0.1,0,0,45.22,5810.7,1257.6,1279.21,3.04,72.6676,56.5711,16.0964,964.2094,368.1517,596.0577,1036.877,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.285257,0.285257,0,0.285257
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.1_td0.1_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.1,0.1,0.9,0.8,0.8,45.22,5810.7,1257.6,1279.21,3.04,64.4011,49.5101,14.8911,909.8847,343.3192,566.5655,974.2858,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901883,0.245726,0.656157,0.5738045
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.9_td0.9_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.9,0.9,0.9,0,0,45.22,5810.7,1257.6,1279.21,3.04,94.6619,72.8798,21.7821,915.5441,346.5525,568.9917,1010.206,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901537,0.901537,0,0.901537
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.4_ec0.6_td0.3_ed0.7,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.4,0.6,0.3,0.7,0.1,0.1,45.22,5810.7,1257.6,1279.21,3.04,71.0396,54.5854,16.4542,973.1843,372.6525,600.5318,1044.2239,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.495226,0.413018,0.082208,0.454122
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.7_ec0.2_td0.2_ed0.6,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.7,0.2,0.2,0.6,0.5,0.4,45.22,5810.7,1257.6,1279.21,3.04,69.7426,53.7438,15.9988,924.803,350.2615,574.5414,994.5456,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.741935,0.33689,0.405045,0.5394125
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.8_ec0.6_td0.7_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.8,0.6,0.7,0.9,0.1,0.3,45.22,5810.7,1257.6,1279.21,3.04,85.8713,66.0229,19.8484,922.305,349.4864,572.8186,1008.1763,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.818839,0.734382,0.084457,0.7766105
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.6_ec0.8_td0.2_ed0.8,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.6,0.8,0.2,0.8,0.4,0,45.22,5810.7,1257.6,1279.21,3.04,67.4264,51.8275,15.5989,964.9779,368.4694,596.5085,1032.4043,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.652613,0.329176,0.323437,0.4908945
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.4_ec0.4_td0.3_ed0.5,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.4,0.4,0.3,0.5,0.1,0.1,45.22,5810.7,1257.6,1279.21,3.04,73.0525,56.2386,16.8139,959.5373,366.4924,593.0449,1032.5898,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.501529,0.420223,0.081306,0.460876
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.8_ec0.6_td0.3_ed0.6,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.8,0.6,0.3,0.6,0.5,0,45.22,5810.7,1257.6,1279.21,3.04,73.1418,56.3073,16.8345,931.7725,353.5767,578.1958,1004.9143,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.818839,0.415561,0.403278,0.6172
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.6_ec0.4_td0.4_ed0.7,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.6,0.4,0.4,0.7,0.2,0.3,45.22,5810.7,1257.6,1279.21,3.04,75.1493,57.7393,17.41,939.8154,357.2986,582.5168,1014.9647,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.659248,0.492892,0.166356,0.57607
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.5_ec0.5_td0.2_ed0.7,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.5,0.5,0.2,0.7,0.3,0.2,45.22,5810.7,1257.6,1279.21,3.04,68.1006,52.3922,15.7084,961.3482,366.8909,594.4573,1029.4488,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.577491,0.332617,0.244874,0.455054
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.7_ec0.2_td0.5_ed0.5,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.7,0.2,0.5,0.5,0.2,0.3,45.22,5810.7,1257.6,1279.21,3.04,80.7795,62.0919,18.6876,913.5346,345.7606,567.774,994.3141,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.741935,0.577491,0.164444,0.659713
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.1_ec0.2_td0.1_ed0.7,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.1,0.2,0.1,0.7,0,0.5,45.22,5810.7,1257.6,1279.21,3.04,64.1978,49.4245,14.7733,986.4721,377.5437,608.9283,1050.6699,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.280975,0.254098,0.026877,0.2675365
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.1_td0.9_ed0.1,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.1,0.9,0.1,0,0,45.22,5810.7,1257.6,1279.21,3.04,99.6899,76.1575,23.5324,870.7572,327.9473,542.8099,970.4471,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901883,0.901883,0,0.901883
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.1_ec0.1_td0.1_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.1,0.1,0.1,0.9,0,0.8,45.22,5810.7,1257.6,1279.21,3.04,62.5394,48.0126,14.5268,981.7551,374.812,606.9431,1044.2945,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.285257,0.245726,0.039531,0.2654915
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.9_td0.1_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.9,0.1,0.9,0.8,0,45.22,5810.7,1257.6,1279.21,3.04,64.2439,49.3944,14.8495,943.775,358.1868,585.5882,1008.0189,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901537,0.245726,0.655811,0.5736315
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.7_ec0.2_td0.5_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.7,0.2,0.5,0.9,0.2,0.7,45.22,5810.7,1257.6,1279.21,3.04,77.7921,59.7371,18.0549,919.6295,347.9967,571.6328,997.4216,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.741935,0.570103,0.171832,0.656019
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.3_ec0.3_td0.3_ed0.8,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.3,0.3,0.3,0.8,0,0.5,45.22,5810.7,1257.6,1279.21,3.04,70.1141,53.819,16.295,969.0678,370.221,598.8468,1039.1819,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.427877,0.409899,0.017978,0.418888
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.7_ec0.5_td0.3_ed0.8,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.7,0.5,0.3,0.8,0.4,0.3,45.22,5810.7,1257.6,1279.21,3.04,71.1386,54.6554,16.4832,939.5837,356.9104,582.6734,1010.7223,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.738268,0.409899,0.328369,0.5740835
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.1_td0.1_ed0.1,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.1,0.1,0.1,0.8,0,45.22,5810.7,1257.6,1279.21,3.04,74.7585,58.2801,16.4783,894.2111,337.2318,556.9794,968.9696,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901883,0.285257,0.616626,0.59357
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.7_ec0.2_td0.1_ed0.2,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.7,0.2,0.1,0.2,0.6,0,45.22,5810.7,1257.6,1279.21,3.04,72.2644,56.1951,16.0693,919.0298,348.1273,570.9025,991.2942,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.741935,0.280975,0.46096,0.511455
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.1_td0.5_ed0.8,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.1,0.5,0.8,0.4,0.7,45.22,5810.7,1257.6,1279.21,3.04,79.0554,60.7494,18.3061,895.7853,337.5978,558.1875,974.8407,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901883,0.571595,0.330288,0.736739
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.8_ec0.3_td0.5_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.8,0.3,0.5,0.9,0.3,0.6,45.22,5810.7,1257.6,1279.21,3.04,78.0461,59.9463,18.0998,916.2336,346.5099,569.7236,994.2797,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.820522,0.570103,0.250419,0.6953125
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.1_ec0.9_td0.1_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.1,0.9,0.1,0.9,0,0,45.22,5810.7,1257.6,1279.21,3.04,62.0422,47.6274,14.4147,1029.6131,398.8904,630.7228,1091.6553,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.245726,0.245726,0,0.245726
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.9_ec0.1_td0.9_ed0.9,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.9,0.1,0.9,0.9,0,0.8,45.22,5810.7,1257.6,1279.21,3.04,94.9691,73.1217,21.8475,883.1195,332.2724,550.8471,978.0886,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.901883,0.901537,0.000346,0.90171
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.5_ec0.6_td0.4_ed0.7,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.5,0.6,0.4,0.7,0.1,0.1,45.22,5810.7,1257.6,1279.21,3.04,74.7531,57.4178,17.3353,959.3219,366.3953,592.9266,1034.075,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.575575,0.492892,0.082683,0.5342335
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.2_ec0.3_td0.1_ed0.4,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.2,0.3,0.1,0.4,0.1,0.1,45.22,5810.7,1257.6,1279.21,3.04,67.7805,52.4499,15.3306,977.6073,374.3006,603.3067,1045.3878,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.350296,0.270456,0.07984,0.310376
CHN_Heilongjiang.Shangzhi.509680_CSWD_tc0.4_ec0.5_td0.3_ed0.7,CHN_Heilongjiang.Shangzhi.509680_CSWD,0.4,0.5,0.3,0.7,0.1,0.2,45.22,5810.7,1257.6,1279.21,3.04,71.0853,54.6211,16.4642,968.3895,370.3582,598.0312,1039.4748,1259.07,515.93,3.04,-35.7,31.4,76.89,2.82,0.499023,0.413018,0.086005,0.4560205
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.6_ec0.3_td0.3_ed0.3,CHN_Heilongjiang.Sunwu.505640_CSWD,0.6,0.3,0.3,0.3,0.3,0,49.43,6905.7,973.6,1253.03,-0.28,57.1597,47.1854,9.9744,1039.3956,392.3297,647.0659,1096.5553,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.660822,0.427877,0.232945,0.5443495
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.6_ec0.2_td0.4_ed0.6,CHN_Heilongjiang.Sunwu.505640_CSWD,0.6,0.2,0.4,0.6,0.2,0.4,49.43,6905.7,973.6,1253.03,-0.28,57.1177,46.9897,10.128,1037.8899,391.1704,646.7195,1095.0076,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.664027,0.495226,0.168801,0.5796265
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.1_ec0.1_td0.1_ed0.1,CHN_Heilongjiang.Sunwu.505640_CSWD,0.1,0.1,0.1,0.1,0,0,49.43,6905.7,973.6,1253.03,-0.28,53.7349,44.773,8.9619,1070.9865,406.8185,664.168,1124.7214,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.285257,0.285257,0,0.285257
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.1_td0.1_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.1,0.1,0.9,0.8,0.8,49.43,6905.7,973.6,1253.03,-0.28,46.3059,38.329,7.9769,1021.7032,382.6667,639.0365,1068.0091,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901883,0.245726,0.656157,0.5738045
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.9_td0.9_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.9,0.9,0.9,0,0,49.43,6905.7,973.6,1253.03,-0.28,74.9419,61.3987,13.5432,1025.1115,385.3557,639.7558,1100.0534,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901537,0.901537,0,0.901537
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.4_ec0.6_td0.3_ed0.7,CHN_Heilongjiang.Sunwu.505640_CSWD,0.4,0.6,0.3,0.7,0.1,0.1,49.43,6905.7,973.6,1253.03,-0.28,52.1286,42.9538,9.1749,1078.9645,410.6331,668.3315,1131.0931,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.495226,0.413018,0.082208,0.454122
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.8_ec0.6_td0.7_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.8,0.6,0.7,0.9,0.1,0.3,49.43,6905.7,973.6,1253.03,-0.28,66.5198,54.5771,11.9427,1031.7899,388.2847,643.5052,1098.3097,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.818839,0.734382,0.084457,0.7766105
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.7_ec0.2_td0.2_ed0.6,CHN_Heilongjiang.Sunwu.505640_CSWD,0.7,0.2,0.2,0.6,0.5,0.4,49.43,6905.7,973.6,1253.03,-0.28,51.1358,42.2835,8.8524,1035.2196,389.2673,645.9523,1086.3554,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.741935,0.33689,0.405045,0.5394125
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.6_ec0.8_td0.2_ed0.8,CHN_Heilongjiang.Sunwu.505640_CSWD,0.6,0.8,0.2,0.8,0.4,0,49.43,6905.7,973.6,1253.03,-0.28,48.8434,40.3402,8.5032,1070.9497,406.1657,664.784,1119.7931,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.652613,0.329176,0.323437,0.4908945
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.4_ec0.4_td0.3_ed0.5,CHN_Heilongjiang.Sunwu.505640_CSWD,0.4,0.4,0.3,0.5,0.1,0.1,49.43,6905.7,973.6,1253.03,-0.28,54.0996,44.6097,9.49,1066.7128,405.0345,661.6784,1120.8124,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.501529,0.420223,0.081306,0.460876
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.8_ec0.6_td0.3_ed0.6,CHN_Heilongjiang.Sunwu.505640_CSWD,0.8,0.6,0.3,0.6,0.5,0,49.43,6905.7,973.6,1253.03,-0.28,54.3867,44.8654,9.5213,1039.4961,391.5493,647.9468,1093.8828,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.818839,0.415561,0.403278,0.6172
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.6_ec0.4_td0.4_ed0.7,CHN_Heilongjiang.Sunwu.505640_CSWD,0.6,0.4,0.4,0.7,0.2,0.3,49.43,6905.7,973.6,1253.03,-0.28,56.1701,46.2082,9.9619,1048.8668,396.2061,652.6607,1105.0369,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.659248,0.492892,0.166356,0.57607
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.5_ec0.5_td0.2_ed0.7,CHN_Heilongjiang.Sunwu.505640_CSWD,0.5,0.5,0.2,0.7,0.3,0.2,49.43,6905.7,973.6,1253.03,-0.28,49.4473,40.8522,8.5951,1068.3149,405.1348,663.1801,1117.7622,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.577491,0.332617,0.244874,0.455054
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.1_ec0.2_td0.1_ed0.7,CHN_Heilongjiang.Sunwu.505640_CSWD,0.1,0.2,0.1,0.7,0,0.5,49.43,6905.7,973.6,1253.03,-0.28,45.6539,37.8071,7.8468,1092.4939,415.8249,676.669,1138.1478,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.280975,0.254098,0.026877,0.2675365
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.7_ec0.2_td0.5_ed0.5,CHN_Heilongjiang.Sunwu.505640_CSWD,0.7,0.2,0.5,0.5,0.2,0.3,49.43,6905.7,973.6,1253.03,-0.28,61.6925,50.6576,11.0349,1024.294,385.1093,639.1847,1085.9865,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.741935,0.577491,0.164444,0.659713
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.1_td0.9_ed0.1,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.1,0.9,0.1,0,0,49.43,6905.7,973.6,1253.03,-0.28,80.0736,64.9535,15.1201,984.1323,368.1853,615.947,1064.2059,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901883,0.901883,0,0.901883
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.1_ec0.1_td0.1_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.1,0.1,0.1,0.9,0,0.8,49.43,6905.7,973.6,1253.03,-0.28,44.122,36.4775,7.6445,1089.0011,413.465,675.5361,1133.1231,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.285257,0.245726,0.039531,0.2654915
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.9_td0.1_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.9,0.1,0.9,0.8,0,49.43,6905.7,973.6,1253.03,-0.28,46.1046,38.1696,7.9349,1050.9384,395.6637,655.2747,1097.043,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901537,0.245726,0.655811,0.5736315
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.3_ec0.3_td0.3_ed0.8,CHN_Heilongjiang.Sunwu.505640_CSWD,0.3,0.3,0.3,0.8,0,0.5,49.43,6905.7,973.6,1253.03,-0.28,51.2383,42.1977,9.0406,1076.2362,408.7982,667.438,1127.4745,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.427877,0.409899,0.017978,0.418888
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.7_ec0.2_td0.5_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.7,0.2,0.5,0.9,0.2,0.7,49.43,6905.7,973.6,1253.03,-0.28,58.7603,48.282,10.4783,1030.4897,387.3727,643.1171,1089.25,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.741935,0.570103,0.171832,0.656019
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.7_ec0.5_td0.3_ed0.8,CHN_Heilongjiang.Sunwu.505640_CSWD,0.7,0.5,0.3,0.8,0.4,0.3,49.43,6905.7,973.6,1253.03,-0.28,52.3956,43.1838,9.2118,1048.5113,395.4673,653.044,1100.9069,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.738268,0.409899,0.328369,0.5740835
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.1_td0.1_ed0.1,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.1,0.1,0.1,0.8,0,49.43,6905.7,973.6,1253.03,-0.28,56.1272,46.811,9.3162,1005.405,376.5697,628.8353,1061.5322,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901883,0.285257,0.616626,0.59357
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.7_ec0.2_td0.1_ed0.2,CHN_Heilongjiang.Sunwu.505640_CSWD,0.7,0.2,0.1,0.2,0.6,0,49.43,6905.7,973.6,1253.03,-0.28,53.6143,44.6545,8.9599,1028.9044,386.9647,641.9397,1082.5187,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.741935,0.280975,0.46096,0.511455
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.1_td0.5_ed0.8,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.1,0.5,0.8,0.4,0.7,49.43,6905.7,973.6,1253.03,-0.28,60.1276,49.4191,10.7084,1008.1185,377.4354,630.6831,1068.2461,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901883,0.571595,0.330288,0.736739
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.1_ec0.9_td0.1_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.1,0.9,0.1,0.9,0,0,49.43,6905.7,973.6,1253.03,-0.28,43.4664,35.9379,7.5285,1131.2199,435.4086,695.8112,1174.6863,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.245726,0.245726,0,0.245726
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.5_ec0.6_td0.4_ed0.7,CHN_Heilongjiang.Sunwu.505640_CSWD,0.5,0.6,0.4,0.7,0.1,0.1,49.43,6905.7,973.6,1253.03,-0.28,55.7126,45.8226,9.8901,1066.2942,404.7269,661.5674,1122.0068,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.575575,0.492892,0.082683,0.5342335
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.9_ec0.1_td0.9_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.9,0.1,0.9,0.9,0,0.8,49.43,6905.7,973.6,1253.03,-0.28,75.3141,61.7014,13.6127,997.0413,372.6202,624.4211,1072.3554,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.901883,0.901537,0.000346,0.90171
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.8_ec0.3_td0.5_ed0.9,CHN_Heilongjiang.Sunwu.505640_CSWD,0.8,0.3,0.5,0.9,0.3,0.6,49.43,6905.7,973.6,1253.03,-0.28,59.0568,48.5374,10.5194,1026.6574,385.6023,641.0551,1085.7142,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.820522,0.570103,0.250419,0.6953125
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.2_ec0.3_td0.1_ed0.4,CHN_Heilongjiang.Sunwu.505640_CSWD,0.2,0.3,0.1,0.4,0.1,0.1,49.43,6905.7,973.6,1253.03,-0.28,49.07,40.7558,8.3143,1083.431,412.4926,670.9384,1132.501,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.350296,0.270456,0.07984,0.310376
CHN_Heilongjiang.Sunwu.505640_CSWD_tc0.4_ec0.5_td0.3_ed0.7,CHN_Heilongjiang.Sunwu.505640_CSWD,0.4,0.5,0.3,0.7,0.1,0.2,49.43,6905.7,973.6,1253.03,-0.28,52.1904,43.0046,9.1859,1074.8291,408.58,666.2491,1127.0195,1429.62,459.73,-0.28,-37.6,31.9,76.36,2.61,0.499023,0.413018,0.086005,0.4560205
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.6_ec0.3_td0.3_ed0.3,CHN_Heilongjiang.Tonghe.509630_CSWD,0.6,0.3,0.3,0.3,0.3,0,45.97,5884.9,1243.9,1259.03,2.78,74.3246,57.5529,16.7717,959.8579,364.3556,595.5024,1034.1825,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.660822,0.427877,0.232945,0.5443495
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.6_ec0.2_td0.4_ed0.6,CHN_Heilongjiang.Tonghe.509630_CSWD,0.6,0.2,0.4,0.6,0.2,0.4,45.97,5884.9,1243.9,1259.03,2.78,74.3312,57.3133,17.0179,957.6735,362.8642,594.8093,1032.0047,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.664027,0.495226,0.168801,0.5796265
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.1_ec0.1_td0.1_ed0.1,CHN_Heilongjiang.Tonghe.509630_CSWD,0.1,0.1,0.1,0.1,0,0,45.97,5884.9,1243.9,1259.03,2.78,70.9624,55.4678,15.4945,996.7438,381.1504,615.5935,1067.7062,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.285257,0.285257,0,0.285257
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.9_ec0.1_td0.1_ed0.9,CHN_Heilongjiang.Tonghe.509630_CSWD,0.9,0.1,0.1,0.9,0.8,0.8,45.97,5884.9,1243.9,1259.03,2.78,62.8253,48.4952,14.3301,940.6973,354.6138,586.0835,1003.5226,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.901883,0.245726,0.656157,0.5738045
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.9_ec0.9_td0.9_ed0.9,CHN_Heilongjiang.Tonghe.509630_CSWD,0.9,0.9,0.9,0.9,0,0,45.97,5884.9,1243.9,1259.03,2.78,92.4525,71.2935,21.159,941.9877,356.2065,585.7812,1034.4402,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.901537,0.901537,0,0.901537
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.4_ec0.6_td0.3_ed0.7,CHN_Heilongjiang.Tonghe.509630_CSWD,0.4,0.6,0.3,0.7,0.1,0.1,45.97,5884.9,1243.9,1259.03,2.78,69.4168,53.5305,15.8863,1002.7221,384.3103,618.4118,1072.1389,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.495226,0.413018,0.082208,0.454122
CHN_Heilongjiang.Tonghe.509630_CSWD_tc0.8_ec0.6_td0.7_ed0.9,CHN_Heilongjiang.Tonghe.509630_CSWD,0.8,0.6,0.7,0.9,0.1,0.3,45.97,5884.9,1243.9,1259.03,2.78,83.8726,64.6167,19.256,950.038,359.5852,590.4528,1033.9106,1271.13,466.56,2.78,-34.7,32.6,74.2,4.02,0.818839,0.734382,0.084457,0.7766105
